cust_id,gender,age,region,city,signup_date
C005510,M,28,KwaZulu-Natal,Pietermaritzburg,2022-12-11
C005511,M,27,Gauteng,Johannesburg,2020-09-29
C005512,M,51,North West,Rustenburg,2019-12-10
C005513,M,41,Western Cape,Stellenbosch,2022-03-18
C005514,F,16,Eastern Cape,Gqeberha,2021-12-24
C005515,F,16,Mpumalanga,Nelspruit,2020-10-12
C005516,M,23,Western Cape,Cape Town,2024-05-24
C005517,M,36,KwaZulu-Natal,Pietermaritzburg,2022-04-15
C005518,M,33,Limpopo,Polokwane,2022-05-27
C005519,M,39,Limpopo,Polokwane,2023-02-19
C005520,M,31,KwaZulu-Natal,Durban,2020-09-27
C005521,M,50,Free State,Bloemfontein,2022-03-08
C005522,M,42,Mpumalanga,Nelspruit,2024-05-17
C005523,M,34,Western Cape,Stellenbosch,2022-08-28
C005524,F,47,Eastern Cape,Gqeberha,2024-02-09
C005525,F,16,KwaZulu-Natal,Durban,2019-03-26
C005526,M,32,Northern Cape,Kimberley,2023-04-27
C005527,F,35,Eastern Cape,Gqeberha,2022-12-13
C005528,M,40,North West,Rustenburg,2024-05-19
C005529,M,16,North West,Rustenburg,2024-10-24
C005530,F,30,Western Cape,Cape Town,2019-11-01
C005531,F,38,Northern Cape,Kimberley,2021-12-12
C005532,M,39,Gauteng,Soweto,2024-08-04
C005533,M,47,Eastern Cape,East London,2023-10-24
C005534,F,42,Western Cape,Stellenbosch,2019-08-10
C005535,M,32,Gauteng,Johannesburg,2022-04-17
C005536,F,41,Free State,Bloemfontein,2021-02-02
C005537,F,31,Limpopo,Polokwane,2023-03-22
C005538,F,35,Limpopo,Polokwane,2022-01-27
C005539,M,43,Eastern Cape,East London,2020-11-09
C005540,M,32,North West,Rustenburg,2021-07-02
C005541,M,37,Free State,Bloemfontein,2024-10-18
C005542,F,45,Free State,Bloemfontein,2021-03-12
C005543,X,42,Eastern Cape,Gqeberha,2020-04-16
C005544,M,48,Western Cape,Cape Town,2019-09-04
C005545,F,61,Limpopo,Polokwane,2019-12-15
C005546,F,41,North West,Rustenburg,2019-04-27
C005547,F,27,KwaZulu-Natal,Pietermaritzburg,2019-04-10
C005548,M,39,Free State,Bloemfontein,2022-03-13
C005549,F,39,Northern Cape,Kimberley,2022-03-31
C005550,F,40,Western Cape,Stellenbosch,2023-10-09
C005551,M,51,Eastern Cape,Gqeberha,2022-09-17
C005552,M,16,KwaZulu-Natal,Pietermaritzburg,2020-02-24
C005553,M,51,Eastern Cape,Gqeberha,2022-11-23
C005554,M,55,Free State,Bloemfontein,2021-08-29
C005555,F,40,Northern Cape,Kimberley,2020-01-13
C005556,M,40,Gauteng,Johannesburg,2022-11-24
C005557,F,30,Eastern Cape,East London,2022-11-27
C005558,F,33,North West,Rustenburg,2021-07-15
C005559,X,41,Gauteng,Soweto,2019-12-28
C005560,F,41,Free State,Bloemfontein,2019-03-06
C005561,F,42,Western Cape,Cape Town,2023-07-12
C005562,M,41,Limpopo,Polokwane,2019-12-08
C005563,F,44,Mpumalanga,Nelspruit,2020-08-25
C005564,F,42,Limpopo,Polokwane,2023-01-19
C005565,M,21,Limpopo,Polokwane,2021-07-13
C005566,M,43,Mpumalanga,Nelspruit,2023-12-03
C005567,M,55,Free State,Bloemfontein,2021-03-15
C005568,F,33,Limpopo,Polokwane,2024-05-07
C005569,M,51,Gauteng,Soweto,2021-03-16
C005570,M,22,Gauteng,Johannesburg,2019-06-30
C005571,F,33,Western Cape,Stellenbosch,2023-04-28
C005572,F,25,Free State,Bloemfontein,2022-12-16
C005573,F,50,Eastern Cape,East London,2024-12-25
C005574,M,53,Eastern Cape,Gqeberha,2019-08-06
C005575,F,32,Free State,Bloemfontein,2022-02-28
C005576,M,47,Northern Cape,Kimberley,2023-04-04
C005577,X,53,Eastern Cape,East London,2021-05-28
C005578,F,33,Eastern Cape,East London,2020-07-28
C005579,M,35,Free State,Bloemfontein,2020-10-05
C005580,F,42,Mpumalanga,Nelspruit,2019-01-24
C005581,F,23,Mpumalanga,Nelspruit,2022-09-29
C005582,M,34,Northern Cape,Kimberley,2023-09-01
C005583,F,59,Limpopo,Polokwane,2021-09-15
C005584,M,27,Northern Cape,Kimberley,2019-03-28
C005585,M,43,Limpopo,Polokwane,2023-08-20
C005586,F,39,Free State,Bloemfontein,2024-06-12
C005587,F,31,Limpopo,Polokwane,2022-08-21
C005588,F,36,Free State,Bloemfontein,2019-07-10
C005589,M,54,Western Cape,Stellenbosch,2021-06-21
C005590,M,40,Eastern Cape,East London,2022-05-31
C005591,F,42,Limpopo,Polokwane,2024-09-18
C005592,M,52,Limpopo,Polokwane,2021-12-29
C005593,M,30,Western Cape,Paarl,2019-01-25
C005594,M,20,North West,Rustenburg,2023-03-23
C005595,F,54,Mpumalanga,Nelspruit,2023-02-18
C005596,F,35,Free State,Bloemfontein,2020-05-30
C005597,F,44,Free State,Bloemfontein,2021-06-18
C005598,F,24,Limpopo,Polokwane,2019-04-05
C005599,F,38,Limpopo,Polokwane,2019-09-24
C005600,F,20,Eastern Cape,Gqeberha,2020-11-12
C005601,F,34,North West,Rustenburg,2019-07-23
C005602,F,25,Western Cape,Paarl,2020-08-27
C005603,F,22,Eastern Cape,Gqeberha,2022-11-23
C005604,M,29,Eastern Cape,East London,2021-04-18
C005605,M,16,Gauteng,Pretoria,2019-11-20
C005606,F,19,Gauteng,Soweto,2022-09-29
C005607,M,42,Northern Cape,Kimberley,2024-02-18
C005608,F,37,Mpumalanga,Nelspruit,2022-07-17
C005609,M,20,Eastern Cape,East London,2020-11-11
C005610,M,40,KwaZulu-Natal,Pietermaritzburg,2023-11-02
C005611,M,22,Eastern Cape,East London,2021-01-23
C005612,M,42,Mpumalanga,Nelspruit,2019-02-03
C005613,M,32,KwaZulu-Natal,Durban,2022-12-16
C005614,M,29,Gauteng,Midrand,2023-04-23
C005615,F,32,Eastern Cape,East London,2020-04-27
C005616,F,64,Limpopo,Polokwane,2021-04-05
C005617,M,24,Free State,Bloemfontein,2019-01-16
C005618,F,36,Western Cape,Cape Town,2021-10-26
C005619,M,42,North West,Rustenburg,2021-09-03
C005620,M,21,Limpopo,Polokwane,2020-07-19
C005621,F,16,Mpumalanga,Nelspruit,2022-03-02
C005622,F,26,Northern Cape,Kimberley,2023-01-26
C005623,M,42,Free State,Bloemfontein,2021-09-03
C005624,F,29,Limpopo,Polokwane,2023-10-09
C005625,M,30,Mpumalanga,Nelspruit,2021-09-30
C005626,M,44,Mpumalanga,Nelspruit,2021-06-15
C005627,F,23,North West,Rustenburg,2022-12-28
C005628,M,32,Mpumalanga,Nelspruit,2020-01-11
C005629,M,16,Gauteng,Johannesburg,2024-01-27
C005630,M,37,Eastern Cape,Gqeberha,2022-08-17
C005631,F,36,Limpopo,Polokwane,2021-03-11
C005632,M,43,Free State,Bloemfontein,2020-05-28
C005633,M,19,Gauteng,Johannesburg,2023-09-27
C005634,F,31,KwaZulu-Natal,Durban,2019-01-31
C005635,M,18,KwaZulu-Natal,Pietermaritzburg,2019-05-18
C005636,M,30,Gauteng,Midrand,2022-08-23
C005637,F,51,Mpumalanga,Nelspruit,2021-11-17
C005638,M,29,Eastern Cape,Gqeberha,2020-01-12
C005639,M,17,North West,Rustenburg,2021-04-03
C005640,M,25,North West,Rustenburg,2023-09-11
C005641,F,16,North West,Rustenburg,2021-10-17
C005642,M,17,Northern Cape,Kimberley,2022-03-02
C005643,X,41,Free State,Bloemfontein,2019-07-20
C005644,M,16,KwaZulu-Natal,Durban,2023-04-29
C005645,F,37,Gauteng,Pretoria,2019-11-01
C005646,F,33,Limpopo,Polokwane,2020-05-26
C005647,M,27,Western Cape,Stellenbosch,2020-10-04
C005648,F,36,KwaZulu-Natal,Durban,2021-08-01
C005649,F,22,KwaZulu-Natal,Durban,2020-08-22
C005650,F,43,KwaZulu-Natal,Pietermaritzburg,2023-11-22
C005651,M,25,Eastern Cape,East London,2021-04-23
C005652,F,28,KwaZulu-Natal,Pietermaritzburg,2019-03-19
C005653,M,27,Free State,Bloemfontein,2021-09-28
C005654,M,41,Northern Cape,Kimberley,2019-09-27
C005655,X,40,Limpopo,Polokwane,2020-04-29
C005656,M,16,Mpumalanga,Nelspruit,2022-07-19
C005657,F,36,Western Cape,Paarl,2022-09-18
C005658,M,16,Western Cape,Stellenbosch,2022-12-30
C005659,F,29,Western Cape,Paarl,2021-04-03
C005660,X,32,North West,Rustenburg,2024-01-09
C005661,F,29,Western Cape,Paarl,2019-05-12
C005662,M,39,Northern Cape,Kimberley,2021-04-10
C005663,M,42,Mpumalanga,Nelspruit,2020-06-17
C005664,F,24,North West,Rustenburg,2019-04-01
C005665,M,23,KwaZulu-Natal,Durban,2022-05-11
C005666,F,33,Western Cape,Stellenbosch,2019-05-05
C005667,F,16,Western Cape,Stellenbosch,2022-08-22
C005668,F,27,North West,Rustenburg,2024-02-16
C005669,F,49,Eastern Cape,East London,2023-10-18
C005670,M,16,Eastern Cape,East London,2023-01-31
C005671,M,29,KwaZulu-Natal,Pietermaritzburg,2020-06-21
C005672,F,26,Eastern Cape,East London,2022-12-02
C005673,M,57,Eastern Cape,Gqeberha,2022-05-16
C005674,M,27,Mpumalanga,Nelspruit,2021-12-18
C005675,M,27,North West,Rustenburg,2021-11-08
C005676,F,21,Free State,Bloemfontein,2019-11-07
C005677,M,33,Eastern Cape,Gqeberha,2024-02-02
C005678,F,36,Free State,Bloemfontein,2024-01-06
C005679,M,22,Western Cape,Paarl,2023-05-18
C005680,M,45,Gauteng,Pretoria,2022-04-14
C005681,M,36,KwaZulu-Natal,Durban,2019-10-17
C005682,F,43,Gauteng,Pretoria,2022-10-21
C005683,F,29,Gauteng,Pretoria,2024-09-30
C005684,M,36,KwaZulu-Natal,Pietermaritzburg,2019-10-18
C005685,F,30,Northern Cape,Kimberley,2021-02-16
C005686,F,50,Western Cape,Cape Town,2024-06-06
C005687,M,34,Mpumalanga,Nelspruit,2024-09-21
C005688,M,33,Western Cape,Cape Town,2021-09-03
C005689,F,28,Free State,Bloemfontein,2020-09-16
C005690,F,27,Limpopo,Polokwane,2020-09-20
C005691,X,36,Limpopo,Polokwane,2021-10-23
C005692,F,43,North West,Rustenburg,2020-11-30
C005693,F,25,KwaZulu-Natal,Durban,2022-04-20
C005694,F,35,Mpumalanga,Nelspruit,2019-06-24
C005695,F,35,Eastern Cape,Gqeberha,2019-05-20
C005696,X,37,Free State,Bloemfontein,2019-01-11
C005697,F,16,KwaZulu-Natal,Pietermaritzburg,2023-04-17
C005698,F,22,Northern Cape,Kimberley,2024-07-15
C005699,M,17,North West,Rustenburg,2019-08-18
C005700,F,33,Free State,Bloemfontein,2024-06-26
C005701,F,22,Mpumalanga,Nelspruit,2019-12-26
C005702,X,27,Northern Cape,Kimberley,2019-04-16
C005703,M,19,KwaZulu-Natal,Durban,2020-09-27
C005704,F,28,KwaZulu-Natal,Pietermaritzburg,2020-10-02
C005705,F,20,Mpumalanga,Nelspruit,2024-10-05
C005706,F,42,KwaZulu-Natal,Durban,2019-09-04
C005707,F,39,Gauteng,Soweto,2024-11-01
C005708,M,35,Limpopo,Polokwane,2024-03-02
C005709,M,29,Western Cape,Cape Town,2021-12-07
C005710,M,16,Limpopo,Polokwane,2023-01-13
C005711,M,28,Gauteng,Midrand,2022-03-13
C005712,F,24,Free State,Bloemfontein,2024-06-15
C005713,M,36,KwaZulu-Natal,Pietermaritzburg,2020-04-08
C005714,M,40,Free State,Bloemfontein,2024-09-23
C005715,F,37,KwaZulu-Natal,Durban,2021-07-04
C005716,M,48,KwaZulu-Natal,Durban,2024-08-03
C005717,F,26,Northern Cape,Kimberley,2024-11-25
C005718,M,26,Northern Cape,Kimberley,2024-02-01
C005719,M,45,KwaZulu-Natal,Durban,2023-09-28
C005720,F,35,Limpopo,Polokwane,2021-08-10
C005721,M,30,Eastern Cape,East London,2023-03-08
C005722,F,55,Western Cape,Paarl,2020-06-19
C005723,M,40,Gauteng,Johannesburg,2020-09-01
C005724,F,31,Northern Cape,Kimberley,2023-06-12
C005725,F,25,Gauteng,Johannesburg,2023-07-30
C005726,F,49,Free State,Bloemfontein,2020-07-26
C005727,M,35,Western Cape,Stellenbosch,2024-10-17
C005728,F,33,Mpumalanga,Nelspruit,2023-02-02
C005729,M,41,Western Cape,Paarl,2024-12-03
C005730,F,44,Limpopo,Polokwane,2021-11-14
C005731,F,40,Eastern Cape,East London,2022-08-06
C005732,F,44,Free State,Bloemfontein,2022-11-29
C005733,F,38,Western Cape,Cape Town,2019-12-19
C005734,M,40,Western Cape,Paarl,2020-09-04
C005735,F,24,Western Cape,Cape Town,2024-10-12
C005736,M,55,Limpopo,Polokwane,2023-01-15
C005737,M,18,Limpopo,Polokwane,2022-03-31
C005738,M,37,Northern Cape,Kimberley,2019-01-07
C005739,M,17,Northern Cape,Kimberley,2019-03-25
C005740,M,32,Mpumalanga,Nelspruit,2022-05-03
C005741,M,26,Gauteng,Johannesburg,2019-06-28
C005742,M,35,Mpumalanga,Nelspruit,2019-11-08
C005743,M,37,Mpumalanga,Nelspruit,2022-06-18
C005744,M,22,Mpumalanga,Nelspruit,2024-10-05
C005745,F,33,Limpopo,Polokwane,2024-01-04
C005746,M,50,Mpumalanga,Nelspruit,2021-10-16
C005747,F,17,Limpopo,Polokwane,2024-08-23
C005748,M,23,Limpopo,Polokwane,2022-08-20
C005749,X,43,Mpumalanga,Nelspruit,2024-08-30
C005750,M,34,Gauteng,Pretoria,2020-06-04
C005751,M,35,Free State,Bloemfontein,2022-06-21
C005752,M,45,Western Cape,Paarl,2024-07-13
C005753,M,23,Northern Cape,Kimberley,2024-11-19
C005754,F,27,Northern Cape,Kimberley,2024-02-27
C005755,F,25,Western Cape,Cape Town,2019-11-24
C005756,F,29,Northern Cape,Kimberley,2022-09-17
C005757,F,49,Free State,Bloemfontein,2019-07-27
C005758,X,16,Mpumalanga,Nelspruit,2021-04-18
C005759,M,19,Limpopo,Polokwane,2019-03-08
C005760,M,17,Western Cape,Stellenbosch,2023-07-22
C005761,F,50,Northern Cape,Kimberley,2023-08-23
C005762,M,26,Limpopo,Polokwane,2019-07-22
C005763,F,29,Free State,Bloemfontein,2024-06-30
C005764,M,16,Limpopo,Polokwane,2024-01-13
C005765,X,30,Northern Cape,Kimberley,2024-01-14
C005766,F,43,Limpopo,Polokwane,2021-09-06
C005767,F,36,Limpopo,Polokwane,2024-08-19
C005768,F,32,North West,Rustenburg,2024-11-23
C005769,F,16,Mpumalanga,Nelspruit,2022-04-15
C005770,F,29,Western Cape,Cape Town,2021-04-08
C005771,F,35,North West,Rustenburg,2023-07-30
C005772,F,21,Northern Cape,Kimberley,2019-04-07
C005773,F,41,Mpumalanga,Nelspruit,2021-01-07
C005774,F,44,Western Cape,Cape Town,2019-01-10
C005775,M,27,Free State,Bloemfontein,2023-08-06
C005776,F,42,Gauteng,Johannesburg,2019-04-05
C005777,M,32,Mpumalanga,Nelspruit,2023-07-08
C005778,F,47,Northern Cape,Kimberley,2022-05-23
C005779,F,57,Gauteng,Pretoria,2021-08-11
C005780,F,20,Gauteng,Johannesburg,2022-10-13
C005781,M,42,Northern Cape,Kimberley,2019-04-06
C005782,F,49,North West,Rustenburg,2023-11-12
C005783,M,21,North West,Rustenburg,2020-08-06
C005784,F,26,Western Cape,Stellenbosch,2024-01-20
C005785,X,26,Limpopo,Polokwane,2024-04-22
C005786,F,31,North West,Rustenburg,2022-04-21
C005787,F,29,Gauteng,Midrand,2022-07-10
C005788,M,31,KwaZulu-Natal,Pietermaritzburg,2024-07-15
C005789,F,43,KwaZulu-Natal,Durban,2021-06-06
C005790,F,16,Free State,Bloemfontein,2021-05-20
C005791,M,21,KwaZulu-Natal,Durban,2024-09-05
C005792,F,41,Eastern Cape,Gqeberha,2021-06-03
C005793,F,40,KwaZulu-Natal,Durban,2021-03-13
C005794,F,20,Gauteng,Johannesburg,2019-01-13
C005795,F,40,Mpumalanga,Nelspruit,2020-12-19
C005796,M,49,Limpopo,Polokwane,2020-06-30
C005797,M,32,North West,Rustenburg,2023-08-15
C005798,M,21,Limpopo,Polokwane,2021-12-31
C005799,F,43,Mpumalanga,Nelspruit,2021-02-17
C005800,M,54,Eastern Cape,East London,2024-08-07
C005801,M,22,Eastern Cape,Gqeberha,2021-09-04
C005802,F,33,Eastern Cape,East London,2021-06-29
C005803,M,46,Northern Cape,Kimberley,2023-05-02
C005804,M,34,Free State,Bloemfontein,2020-07-25
C005805,M,16,North West,Rustenburg,2021-07-30
C005806,F,38,KwaZulu-Natal,Durban,2023-03-27
C005807,F,21,Mpumalanga,Nelspruit,2020-12-06
C005808,M,18,KwaZulu-Natal,Durban,2021-07-29
C005809,M,16,Eastern Cape,Gqeberha,2019-02-03
C005810,F,47,North West,Rustenburg,2023-10-06
C005811,F,23,Mpumalanga,Nelspruit,2024-02-28
C005812,M,37,Free State,Bloemfontein,2023-01-03
C005813,F,40,Eastern Cape,Gqeberha,2022-02-27
C005814,F,35,North West,Rustenburg,2024-05-10
C005815,M,37,Western Cape,Cape Town,2024-02-08
C005816,F,38,North West,Rustenburg,2021-10-23
C005817,F,35,Limpopo,Polokwane,2022-09-15
C005818,F,24,KwaZulu-Natal,Durban,2024-08-17
C005819,M,23,Mpumalanga,Nelspruit,2020-03-15
C005820,F,32,Northern Cape,Kimberley,2023-09-01
C005821,M,31,Eastern Cape,East London,2021-03-06
C005822,X,38,Eastern Cape,Gqeberha,2019-07-23
C005823,M,46,Northern Cape,Kimberley,2021-07-02
C005824,M,37,Eastern Cape,Gqeberha,2022-02-08
C005825,M,23,North West,Rustenburg,2023-06-08
C005826,F,16,Northern Cape,Kimberley,2019-11-29
C005827,M,24,Limpopo,Polokwane,2022-04-15
C005828,M,17,Gauteng,Pretoria,2022-12-19
C005829,M,24,Gauteng,Pretoria,2022-10-25
C005830,F,36,KwaZulu-Natal,Pietermaritzburg,2023-12-29
C005831,F,34,Gauteng,Soweto,2023-07-08
C005832,M,55,Mpumalanga,Nelspruit,2021-10-15
C005833,F,39,Limpopo,Polokwane,2020-08-22
C005834,M,56,Free State,Bloemfontein,2024-04-12
C005835,F,42,North West,Rustenburg,2024-04-15
C005836,M,46,Western Cape,Stellenbosch,2019-10-12
C005837,M,29,Free State,Bloemfontein,2021-09-19
C005838,F,20,Eastern Cape,Gqeberha,2023-07-05
C005839,F,28,Gauteng,Midrand,2022-12-18
C005840,M,33,Free State,Bloemfontein,2024-03-31
C005841,F,25,Western Cape,Cape Town,2020-04-22
C005842,F,21,Gauteng,Pretoria,2024-08-23
C005843,M,38,Western Cape,Stellenbosch,2020-05-26
C005844,F,21,Western Cape,Stellenbosch,2019-07-29
C005845,M,16,Limpopo,Polokwane,2023-05-29
C005846,F,20,North West,Rustenburg,2024-07-25
C005847,F,30,Free State,Bloemfontein,2021-02-06
C005848,M,21,Limpopo,Polokwane,2019-12-16
C005849,F,30,Gauteng,Soweto,2024-04-02
C005850,F,40,North West,Rustenburg,2019-07-28
C005851,M,40,Free State,Bloemfontein,2022-12-26
C005852,M,25,Eastern Cape,Gqeberha,2019-10-05
C005853,M,17,North West,Rustenburg,2022-12-28
C005854,M,26,KwaZulu-Natal,Pietermaritzburg,2019-09-07
C005855,F,41,Eastern Cape,Gqeberha,2021-04-12
C005856,F,44,Northern Cape,Kimberley,2021-10-15
C005857,M,37,Western Cape,Stellenbosch,2024-05-30
C005858,M,47,Free State,Bloemfontein,2023-04-07
C005859,M,54,Limpopo,Polokwane,2024-08-30
C005860,F,27,Mpumalanga,Nelspruit,2022-03-28
C005861,F,51,Northern Cape,Kimberley,2020-07-18
C005862,F,30,Eastern Cape,East London,2021-07-18
C005863,M,45,Western Cape,Paarl,2022-01-31
C005864,M,42,Eastern Cape,East London,2022-05-19
C005865,F,16,Western Cape,Stellenbosch,2024-06-09
C005866,F,21,Mpumalanga,Nelspruit,2024-05-18
C005867,F,18,Limpopo,Polokwane,2019-08-10
C005868,F,16,Mpumalanga,Nelspruit,2023-10-05
C005869,M,44,Eastern Cape,Gqeberha,2020-10-13
C005870,M,58,Northern Cape,Kimberley,2022-07-10
C005871,F,30,Northern Cape,Kimberley,2024-09-21
C005872,M,43,Northern Cape,Kimberley,2024-04-16
C005873,X,51,Mpumalanga,Nelspruit,2021-11-28
C005874,F,35,Western Cape,Paarl,2019-04-11
C005875,F,33,Western Cape,Stellenbosch,2024-09-14
C005876,M,30,Northern Cape,Kimberley,2024-06-10
C005877,F,39,North West,Rustenburg,2021-04-12
C005878,M,43,North West,Rustenburg,2019-10-28
C005879,M,39,Limpopo,Polokwane,2022-03-01
C005880,F,38,North West,Rustenburg,2023-10-22
C005881,F,32,Free State,Bloemfontein,2021-09-21
C005882,M,16,Western Cape,Cape Town,2019-02-16
C005883,F,44,KwaZulu-Natal,Durban,2021-09-28
C005884,M,18,North West,Rustenburg,2022-02-01
C005885,M,40,Limpopo,Polokwane,2024-07-02
C005886,M,42,Northern Cape,Kimberley,2023-11-04
C005887,M,19,Northern Cape,Kimberley,2023-03-02
C005888,M,26,Mpumalanga,Nelspruit,2021-06-05
C005889,M,58,Gauteng,Midrand,2024-09-02
C005890,F,32,Western Cape,Paarl,2020-05-22
C005891,F,18,Eastern Cape,Gqeberha,2020-12-22
C005892,F,43,Gauteng,Soweto,2024-01-28
C005893,F,24,Northern Cape,Kimberley,2024-12-16
C005894,F,16,KwaZulu-Natal,Durban,2023-11-20
C005895,F,39,Eastern Cape,East London,2023-03-30
C005896,F,22,Mpumalanga,Nelspruit,2024-08-15
C005897,F,37,Gauteng,Soweto,2019-10-15
C005898,F,23,Limpopo,Polokwane,2023-01-05
C005899,M,41,Gauteng,Pretoria,2021-06-23
C005900,M,35,Northern Cape,Kimberley,2022-08-02
C005901,M,16,Mpumalanga,Nelspruit,2020-06-28
C005902,M,38,Eastern Cape,East London,2021-12-06
C005903,M,30,Mpumalanga,Nelspruit,2020-05-30
C005904,M,50,KwaZulu-Natal,Durban,2022-11-10
C005905,F,38,Western Cape,Stellenbosch,2024-07-28
C005906,X,42,Gauteng,Midrand,2019-05-09
C005907,F,24,Western Cape,Cape Town,2024-10-03
C005908,M,24,Mpumalanga,Nelspruit,2022-12-14
C005909,M,33,Limpopo,Polokwane,2019-02-01
C005910,F,29,KwaZulu-Natal,Durban,2022-06-22
C005911,M,49,Mpumalanga,Nelspruit,2019-10-30
C005912,F,31,Eastern Cape,East London,2023-10-24
C005913,F,18,Western Cape,Stellenbosch,2020-08-31
C005914,F,23,Mpumalanga,Nelspruit,2019-05-06
C005915,F,45,Free State,Bloemfontein,2024-01-31
C005916,F,31,Limpopo,Polokwane,2022-03-21
C005917,M,30,Limpopo,Polokwane,2022-08-31
C005918,M,46,Gauteng,Midrand,2023-12-27
C005919,F,22,Gauteng,Johannesburg,2022-05-23
C005920,M,16,Gauteng,Soweto,2023-10-11
C005921,F,23,KwaZulu-Natal,Durban,2022-08-03
C005922,F,36,KwaZulu-Natal,Durban,2019-03-02
C005923,M,30,Northern Cape,Kimberley,2024-09-12
C005924,M,16,North West,Rustenburg,2024-10-02
C005925,F,45,North West,Rustenburg,2020-08-26
C005926,F,35,Free State,Bloemfontein,2022-11-25
C005927,M,38,KwaZulu-Natal,Durban,2019-09-28
C005928,M,38,Eastern Cape,Gqeberha,2020-09-15
C005929,F,17,North West,Rustenburg,2022-08-24
C005930,F,37,Eastern Cape,Gqeberha,2021-01-31
C005931,F,44,Limpopo,Polokwane,2024-10-22
C005932,M,47,Western Cape,Paarl,2019-06-21
C005933,M,42,Northern Cape,Kimberley,2023-04-04
C005934,M,39,Limpopo,Polokwane,2022-09-03
C005935,F,16,Northern Cape,Kimberley,2024-05-07
C005936,M,33,KwaZulu-Natal,Pietermaritzburg,2023-11-07
C005937,M,22,Limpopo,Polokwane,2024-05-16
C005938,F,48,KwaZulu-Natal,Durban,2023-10-05
C005939,M,47,Free State,Bloemfontein,2020-04-25
C005940,F,22,KwaZulu-Natal,Durban,2021-07-19
C005941,F,32,Western Cape,Paarl,2023-02-10
C005942,M,36,Eastern Cape,Gqeberha,2024-12-27
C005943,F,44,Free State,Bloemfontein,2024-03-03
C005944,X,16,Western Cape,Stellenbosch,2022-11-23
C005945,M,16,Eastern Cape,East London,2019-08-10
C005946,F,33,Gauteng,Midrand,2021-07-10
C005947,F,16,Limpopo,Polokwane,2022-11-27
C005948,M,35,KwaZulu-Natal,Pietermaritzburg,2023-08-18
C005949,F,40,Gauteng,Soweto,2020-08-18
C005950,M,48,Free State,Bloemfontein,2021-10-20
C005951,F,26,North West,Rustenburg,2023-12-05
C005952,F,35,Northern Cape,Kimberley,2024-01-01
C005953,M,41,Northern Cape,Kimberley,2020-05-03
C005954,F,19,Western Cape,Paarl,2020-07-09
C005955,M,44,Western Cape,Cape Town,2021-03-28
C005956,M,36,Northern Cape,Kimberley,2022-11-10
C005957,F,26,Limpopo,Polokwane,2023-01-22
C005958,M,35,Free State,Bloemfontein,2023-07-21
C005959,M,31,North West,Rustenburg,2022-05-02
C005960,M,42,Gauteng,Midrand,2024-07-02
C005961,F,29,Free State,Bloemfontein,2019-09-20
C005962,F,36,Limpopo,Polokwane,2022-02-23
C005963,M,26,Northern Cape,Kimberley,2020-05-08
C005964,M,22,Free State,Bloemfontein,2022-03-26
C005965,M,35,Free State,Bloemfontein,2024-04-23
C005966,M,22,North West,Rustenburg,2024-04-22
C005967,M,43,KwaZulu-Natal,Pietermaritzburg,2024-12-05
C005968,F,40,Gauteng,Pretoria,2021-12-08
C005969,M,24,Free State,Bloemfontein,2023-02-28
C005970,F,36,Limpopo,Polokwane,2021-11-10
C005971,F,24,Free State,Bloemfontein,2019-01-22
C005972,M,16,Mpumalanga,Nelspruit,2020-09-12
C005973,M,26,KwaZulu-Natal,Pietermaritzburg,2023-06-17
C005974,F,32,Gauteng,Pretoria,2019-04-29
C005975,M,39,North West,Rustenburg,2022-11-08
C005976,M,35,North West,Rustenburg,2021-10-01
C005977,M,44,Limpopo,Polokwane,2021-06-20
C005978,M,21,KwaZulu-Natal,Pietermaritzburg,2023-05-30
C005979,F,28,Eastern Cape,Gqeberha,2020-05-14
C005980,M,53,Free State,Bloemfontein,2020-07-21
C005981,F,16,Eastern Cape,Gqeberha,2019-12-29
C005982,F,28,KwaZulu-Natal,Durban,2019-08-26
C005983,F,20,Eastern Cape,Gqeberha,2019-07-02
C005984,F,31,KwaZulu-Natal,Durban,2019-08-16
C005985,M,28,Free State,Bloemfontein,2022-11-01
C005986,F,40,Eastern Cape,East London,2020-10-18
C005987,M,36,Free State,Bloemfontein,2021-01-08
