txn_id,date,store_id,product_id,qty,unit_price,promo_applied,channel,payment_method,cust_id
T00026027,10/20/2025,S025,P00118,3,239.46,0,In-Store,Card,C011113
T00026028,19-11-2025,S014,P00293,4,270.94,0,In-Store,EFT,C007820
T00026029,04-12-2025,S012,P00383,3,595.46,1,In-Store,Card,C000008
T00026030,15-08-2025,S006,P00131,3,118.41,0,In-Store,Wallet,C011801
T00026031,2025/01/01,S003,P00276,2,830.34,0,Online,Cash,
T00026032,2025-09-22,S021,P00080,1,140.06,1,In-Store,Wallet,C010962
T00026033,2025-05-03,S014,P00269,4,1536.24,0,Online,Cash,
T00026034,2025-08-12,S023,P00114,4,1839.65,1,In-Store,Card,
T00026035,04-06-2025,S020,P00315,1,334.64,1,Click&Collect,Cash,C011100
T00026036,12/27/2025,S021,P00285,4,1131.53,0,In-Store,Card,C006445
T00026037,2025-09-19,S011,P00002,4,115.28,1,In-Store,Card,C007739
T00026038,08/31/2025,S010,P00298,4,21.87,0,Click&Collect,Card,C007765
T00026039,2025/03/03,S012,P00057,4,571.73,1,In-Store,Cash,
T00026040,19-06-2025,S001,P00095,3,118.93,1,Click&Collect,Card,C003639
T00026041,2025/02/17,S019,P00230,2,583.72,1,Click&Collect,EFT,C005903
T00026042,2025/03/27,S023,P00236,2,1156.42,0,Click&Collect,Card,C004473
T00026043,2025-09-29,S001,P00244,4,1832.27,0,In-Store,Card,C007535
T00026044,2025-05-27,S023,P00134,4,351.78,0,In-Store,Card,C008523
T00026045,09/16/2025,S017,P00359,1,1852.08,0,Online,Card,C009007
T00026046,05-01-2025,S014,P00253,3,31.83,0,In-Store,Card,
T00026047,2025-11-28,S018,P00213,2,253.71,1,In-Store,EFT,C001093
T00026048,2025/01/16,S001,P00296,4,11.11,0,In-Store,EFT,
T00026049,2025/02/04,S025,P00108,4,162.57,0,In-Store,Card,C008350
T00026050,2025-10-16,S022,P00171,2,86.77,0,In-Store,Card,C011852
T00026051,2025-11-25,S019,P00196,4,215.38,0,In-Store,Card,C004057
T00026052,2025-02-17,S009,P00048,2,1296.79,0,In-Store,Card,
T00026053,30-07-2025,S004,P00127,4,531.41,0,Click&Collect,Cash,C007160
T00026054,27-07-2025,S008,P00324,3,73.79,0,In-Store,Card,C000787
T00026055,17-07-2025,S013,P00273,3,150.53,1,In-Store,Card,C003573
T00026056,2025/03/28,S025,P00367,2,11.64,0,In-Store,Card,C007274
T00026057,07-01-2025,S011,P00245,1,102.31,1,Online,EFT,C002661
T00026058,24-04-2025,S019,P00023,2,1115.58,0,In-Store,Card,C006948
T00026059,27-12-2025,S011,P00076,4,1487.94,0,Click&Collect,Card,C002588
T00026060,2025/11/30,S002,P00131,1,126.1,0,In-Store,Card,C006785
T00026061,24-01-2025,S020,P00149,2,128.64,0,Click&Collect,EFT,
T00026062,04/15/2025,S009,P00393,1,34.27,1,In-Store,EFT,C004477
T00026063,2025/08/20,S015,P00271,4,342.16,1,Online,Card,C002665
T00026064,2025/07/31,S009,P00348,3,285.94,0,In-Store,Cash,C006821
T00026065,2025/01/15,S019,P00378,3,258.61,1,Online,Cash,
T00026066,2025-11-27,S021,P00236,1,1054.62,0,In-Store,Card,C003288
T00026067,19-08-2025,S019,P00159,4,655.29,0,In-Store,EFT,C003183
T00026068,2025-06-21,S023,P00207,3,360.73,0,Online,Card,
T00026069,2025/03/25,S018,P00289,2,97.83,0,In-Store,Card,C007352
T00026070,02-05-2025,S014,P00296,2,10.5,0,In-Store,Card,C002133
T00026071,10/04/2025,S019,P00169,2,474.07,0,In-Store,Card,
T00026072,12/16/2025,S018,P00041,1,1186.66,0,Click&Collect,EFT,
T00026073,2025-10-11,S006,P00153,1,284.93,1,In-Store,Card,C005542
T00026074,2025/05/27,S008,P00178,1,74.17,0,In-Store,Card,C003591
T00026075,2025/09/12,S003,P00254,4,765.43,1,In-Store,Card,C004910
T00026076,2025/05/25,S020,P00235,1,335.11,0,In-Store,Card,C010578
T00026077,2025-11-04,S005,P00385,2,213.66,0,In-Store,Wallet,C005306
T00026078,2025-06-09,S003,P00273,1,156.66,0,In-Store,EFT,
T00026079,05/17/2025,S021,P00129,1,515.91,0,Online,EFT,C005234
T00026080,2025-03-28,S002,P00318,1,802.62,0,In-Store,Wallet,C002764
T00026081,04/03/2025,S024,P00178,1,74.86,0,Click&Collect,Card,
T00026082,07/20/2025,S006,P00136,1,108.21,0,In-Store,Card,
T00026083,24-06-2025,S024,P00022,2,137.1,0,Online,EFT,C001501
T00026084,2025-11-24,S017,P00309,4,339.27,0,In-Store,Cash,C000834
T00026085,2025-12-13,S001,P00252,4,85.46,1,In-Store,Card,C000768
T00026086,08/25/2025,S020,P00029,3,598.0,0,Online,Card,C007764
T00026087,2025-07-21,S025,P00151,1,1012.48,0,In-Store,Cash,C005822
T00026088,2025-04-06,S024,P00168,4,966.47,1,In-Store,EFT,C009677
T00026089,10/03/2025,S023,P00048,2,1252.31,0,In-Store,Card,C006029
T00026090,2025-01-22,S007,P00308,2,520.29,0,In-Store,Card,C010325
T00026091,2025-04-01,S005,P00248,3,440.95,0,In-Store,Card,C007575
T00026092,2025/05/30,S008,P00089,1,10.71,0,In-Store,Card,
T00026093,08/20/2025,S014,P00273,2,166.24,0,In-Store,Card,
T00026094,07/18/2025,S020,P00227,3,135.78,0,In-Store,Card,
T00026095,2025/08/01,S025,P00050,2,658.49,1,In-Store,Card,C005009
T00026096,2025-01-06,S013,P00233,3,43.93,0,In-Store,Card,C004164
T00026097,2025-12-07,S012,P00240,2,89.11,0,In-Store,Cash,C000147
T00026098,18-01-2025,S022,P00075,2,650.25,0,In-Store,Card,C007290
T00026099,2025-03-18,S024,P00338,1,256.58,0,In-Store,Card,C004760
T00026100,2025-12-28,S011,P00299,1,62.5,0,In-Store,Cash,C002950
T00026101,2025/10/28,S014,P00217,1,56.24,0,In-Store,EFT,C007305
T00026102,06/16/2025,S007,P00287,1,104.46,0,In-Store,Card,
T00026103,2025/04/21,S009,P00319,4,1953.67,0,In-Store,EFT,C011774
T00026104,17-01-2025,S020,P00203,2,15.97,0,In-Store,Card,C000906
T00026105,05/28/2025,S005,P00197,4,163.55,0,In-Store,Card,C008129
T00026106,07/05/2025,S008,P00166,1,563.07,1,Click&Collect,Card,C001775
T00026107,09/24/2025,S003,P00093,2,36.02,0,In-Store,Cash,C004296
T00026108,08/06/2025,S007,P00221,4,1145.05,0,In-Store,Card,C004548
T00026109,2025-11-02,S018,P00062,4,1150.01,0,Online,Card,C000506
T00026110,2025-02-11,S022,P00013,4,157.41,0,Online,Card,C010206
T00026111,16-10-2025,S009,P00093,1,38.96,0,In-Store,Card,C005927
T00026112,2025/03/02,S023,P00042,1,978.54,0,In-Store,Cash,C009034
T00026113,2025/01/24,S011,P00257,3,188.76,0,In-Store,Card,C006011
T00026114,20-02-2025,S007,P00067,2,484.19,1,In-Store,Card,C008243
T00026115,2025-04-16,S024,P00117,2,525.95,1,In-Store,Card,C007356
T00026116,08/09/2025,S013,P00172,3,1132.62,0,In-Store,Card,C008874
T00026117,2025/06/24,S005,P00219,2,1376.9,0,In-Store,Card,C008444
T00026118,2025-04-27,S006,P00065,1,878.36,1,In-Store,Card,C008307
T00026119,2025-04-27,S010,P00322,2,880.21,0,Click&Collect,Card,
T00026120,26-12-2025,S003,P00049,3,349.23,0,In-Store,Card,C010543
T00026121,2025-09-26,S023,P00040,1,299.72,0,In-Store,Card,C006168
T00026122,2025-11-09,S016,P00063,1,276.38,1,Click&Collect,Card,C005485
T00026123,05-06-2025,S024,P00047,4,920.81,0,In-Store,Card,C003362
T00026124,2025/02/03,S006,P00058,2,0.0,0,In-Store,Card,C003284
T00026125,2025-06-15,S021,P00295,4,154.13,1,In-Store,Cash,C011161
T00026126,2025-10-12,S017,P00245,2,99.83,0,In-Store,Wallet,C004072
T00026127,2025-03-23,S010,P00013,1,158.51,0,In-Store,Card,
T00026128,05/27/2025,S009,P00236,4,1091.47,0,In-Store,Card,
T00026129,04/25/2025,S004,P00083,3,18.09,1,In-Store,Card,C008266
T00026130,05/29/2025,S020,P00032,4,269.11,0,In-Store,Card,C008917
T00026131,2025-01-27,S020,P00173,2,1652.46,0,Online,EFT,C003676
T00026132,2025/08/24,S015,P00328,2,2073.73,0,In-Store,Cash,
T00026133,2025-01-04,S021,P00387,1,383.62,0,In-Store,Card,C002040
T00026134,03-11-2025,S016,P00031,2,1210.59,0,In-Store,Cash,C003203
T00026135,25-09-2025,S018,P00210,1,382.83,1,In-Store,Card,C008630
T00026136,15-05-2025,S025,P00199,3,1539.02,0,In-Store,Cash,C006456
T00026137,18-02-2025,S009,P00058,1,677.55,0,Online,EFT,C007613
T00026138,2025/04/02,S017,P00239,2,401.75,0,Online,Card,C009550
T00026139,2025-02-11,S017,P00234,1,16.91,1,Click&Collect,Cash,C008596
T00026140,10/13/2025,S023,P00013,4,148.98,0,In-Store,Card,C005323
T00026141,04-07-2025,S018,P00151,2,1039.03,0,Online,Card,C008734
T00026142,2025/12/03,S007,P00368,1,29.36,0,In-Store,EFT,C004181
T00026143,06-06-2025,S023,P00024,4,38.72,0,Online,Card,C009009
T00026144,02-05-2025,S021,P00037,3,519.49,0,In-Store,Card,C007469
T00026145,12-08-2025,S004,P00202,3,1598.92,0,In-Store,Card,
T00026146,06/05/2025,S019,P00391,4,100.33,0,In-Store,Cash,
T00026147,2025-05-03,S007,P00255,3,121.49,0,In-Store,Card,C003670
T00026148,2025-06-10,S007,P00268,3,116.58,0,Click&Collect,Cash,C005034
T00026149,2025/04/29,S011,P00385,4,220.89,0,In-Store,Card,
T00026150,2025/03/12,S008,P00024,3,38.61,0,In-Store,Card,C007848
T00026151,08-09-2025,S021,P00291,4,102.68,0,In-Store,Cash,C004482
T00026152,2025/02/11,S005,P00366,1,315.83,0,Online,EFT,C002638
T00026153,07/09/2025,S023,P00313,3,357.45,1,In-Store,Card,C004788
T00026154,2025/09/11,S002,P00086,2,32.32,0,Online,Card,C009098
T00026155,2025/10/15,S007,P00365,2,47.79,0,In-Store,Wallet,C007456
T00026156,2025/01/02,S012,P00184,2,2658.24,0,In-Store,Card,C010650
T00026157,03-05-2025,S013,P00130,1,108.31,0,In-Store,Card,C010853
T00026158,02/13/2025,S023,P00083,3,18.31,0,In-Store,EFT,C006608
T00026159,03/16/2025,S016,P00227,1,137.98,0,Click&Collect,Wallet,
T00026160,09/26/2025,S014,P00064,4,155.36,1,Online,Card,C007239
T00026161,2025/07/21,S005,P00389,3,97.15,0,Online,EFT,
T00026162,04-05-2025,S002,P00099,4,864.58,1,In-Store,Card,C009264
T00026163,09-10-2025,S020,P00222,4,187.16,0,In-Store,Cash,C006739
T00026164,2025-08-19,S015,P00017,1,1667.24,0,In-Store,Cash,
T00026165,02/22/2025,S012,P00053,4,1150.76,0,Online,Card,C003137
T00026166,2025/08/08,S013,P00343,1,1361.8,0,Online,Wallet,C010040
T00026167,2025-09-05,S023,P00384,2,1634.1,0,In-Store,Card,C005830
T00026168,28-01-2025,S012,P00166,4,598.4,0,In-Store,Cash,
T00026169,2025-02-09,S014,P00142,1,549.73,1,Online,Cash,C001622
T00026170,17-08-2025,S013,P00261,3,554.24,1,In-Store,Card,
T00026171,08/03/2025,S021,P00101,4,1330.58,0,Click&Collect,Card,C006574
T00026172,31-10-2025,S006,P00115,2,407.77,0,In-Store,Card,C011026
T00026173,08/21/2025,S002,P00253,3,35.45,0,Click&Collect,Card,C010479
T00026174,23-06-2025,S024,P00195,1,697.74,0,Online,Card,C009709
T00026175,09/03/2025,S011,P00142,2,722.93,0,In-Store,Cash,C003518
T00026176,21-03-2025,S015,P00111,2,2508.32,0,Online,EFT,C000886
T00026177,2025/07/05,S011,P00165,1,9.7,0,In-Store,Card,
T00026178,04/27/2025,S008,P00340,2,133.86,0,In-Store,Card,C008997
T00026179,08/25/2025,S005,P00087,3,708.48,0,In-Store,Card,C008576
T00026180,2025/08/18,S017,P00096,3,526.29,1,In-Store,EFT,C005722
T00026181,2025-02-21,S015,P00016,2,344.04,0,In-Store,Card,C003632
T00026182,05/03/2025,S016,P00076,1,1815.95,0,In-Store,EFT,C001145
T00026183,21-11-2025,S019,P00030,3,1375.83,0,In-Store,Cash,C011325
T00026184,25-06-2025,S008,P00250,1,300.35,0,In-Store,Card,C010149
T00026185,14-04-2025,S013,P00111,4,2608.67,0,In-Store,Wallet,
T00026186,04/22/2025,S016,P00272,2,445.24,0,Online,Card,C002594
T00026187,15-12-2025,S021,P00170,1,586.73,1,In-Store,Card,C010534
T00026188,2025-07-27,S003,P00297,1,45.4,0,Click&Collect,Card,C000391
T00026189,2025/12/21,S008,P00331,2,160.88,0,In-Store,Wallet,C010047
T00026190,2025-12-22,S005,P00010,3,1626.14,0,In-Store,Card,C009525
T00026191,03/11/2025,S008,P00086,2,31.14,0,In-Store,Cash,C003241
T00026192,2025/12/03,S024,P00337,4,33.08,0,In-Store,Card,
T00026193,07/12/2025,S005,P00262,3,714.52,0,In-Store,Wallet,
T00026194,06/27/2025,S019,P00012,2,367.66,0,In-Store,Card,C001059
T00026195,07-08-2025,S020,P00371,3,1344.88,0,In-Store,Card,C010703
T00026196,23-04-2025,S019,P00338,3,291.25,0,In-Store,Cash,C002185
T00026197,2025/04/14,S004,P00163,1,483.08,0,Online,Card,C011653
T00026198,2025-08-17,S003,P00201,3,400.08,0,In-Store,EFT,
T00026199,2025/03/09,S004,P00392,3,88.75,0,In-Store,Cash,C002043
T00026200,2025-01-13,S021,P00397,3,893.84,0,In-Store,EFT,C011616
T00026201,2025-07-31,S001,P00255,4,155.62,0,Click&Collect,Cash,C011660
T00026202,2025/02/18,S019,P00231,1,430.09,0,Click&Collect,Cash,C008904
T00026203,2025/08/25,S010,P00383,3,809.96,0,In-Store,Card,C005815
T00026204,2025-08-24,S024,P00092,3,824.09,0,In-Store,Card,C001355
T00026205,10-10-2025,S011,P00118,2,252.63,0,In-Store,Card,C003653
T00026206,2025/08/13,S012,P00242,1,436.88,1,In-Store,Cash,C005176
T00026207,09/20/2025,S012,P00263,3,750.85,0,In-Store,EFT,C003734
T00026208,2025-02-24,S021,P00129,2,465.66,0,In-Store,Cash,C006260
T00026209,14-10-2025,S020,P00064,2,166.13,1,Online,Card,C008967
T00026210,2025-11-27,S024,P00233,2,43.9,0,In-Store,Card,C007766
T00026211,05/24/2025,S011,P00366,1,296.56,0,Online,Card,
T00026212,05/27/2025,S022,P00014,1,352.96,0,In-Store,EFT,C006263
T00026213,13-10-2025,S001,P00136,1,104.55,0,In-Store,Cash,
T00026214,24-05-2025,S016,P00326,4,702.88,0,In-Store,Card,C009795
T00026215,07/16/2025,S016,P00064,3,190.53,0,Online,Card,C004157
T00026216,2025-07-06,S002,P00335,1,467.33,0,Click&Collect,Card,
T00026217,2025/03/14,S005,P00212,2,695.57,0,In-Store,Card,C010578
T00026218,2025-10-11,S025,P00023,3,867.81,1,In-Store,EFT,C004283
T00026219,31-08-2025,S001,P00067,4,583.65,1,Online,Cash,
T00026220,2025-04-27,S013,P00031,4,1256.12,0,Online,Card,C006481
T00026221,2025/10/14,S020,P00113,4,2097.25,0,In-Store,Card,
T00026222,2025/05/30,S025,P00099,4,1130.41,0,In-Store,Card,C000506
T00026223,2025-03-01,S007,P00153,1,324.8,0,In-Store,Card,C010542
T00026224,2025/11/06,S016,P00223,2,1126.11,0,Online,EFT,C011966
T00026225,2025/08/21,S019,P00059,4,1530.62,0,Online,EFT,C002829
T00026226,2025-02-02,S023,P00397,2,806.7,0,In-Store,EFT,C008456
T00026227,01/10/2025,S017,P00017,4,1603.97,0,In-Store,Card,C007211
T00026228,2025-12-16,S006,P00286,2,26.53,0,Online,Cash,
T00026229,27-12-2025,S023,P00150,4,74.12,0,In-Store,EFT,C007087
T00026230,2025/06/09,S024,P00085,1,342.7,0,In-Store,Card,C011306
T00026231,12/09/2025,S009,P00083,3,13.37,1,In-Store,Card,C001437
T00026232,2025/11/19,S013,P00312,3,149.77,0,Online,Card,C008551
T00026233,2025-07-19,S017,P00269,1,1180.23,1,In-Store,Card,C001025
T00026234,2025-10-27,S021,P00288,4,17.6,1,In-Store,EFT,
T00026235,23-05-2025,S015,P00001,1,366.82,1,Online,Card,C002401
T00026236,2025/12/17,S019,P00350,3,128.4,0,In-Store,Card,C009553
T00026237,2025-12-23,S020,P00260,2,66.56,0,In-Store,Card,C010220
T00026238,02/08/2025,S006,P00041,2,1091.46,0,Online,Cash,
T00026239,2025/08/22,S009,P00218,2,687.69,0,In-Store,Card,C002284
T00026240,26-04-2025,S022,P00310,4,1140.05,0,In-Store,EFT,C002357
T00026241,2025-06-12,S015,P00210,2,412.24,0,In-Store,Wallet,C010616
T00026242,07/11/2025,S006,P00270,2,706.53,0,In-Store,Card,C008480
T00026243,2025/10/28,S014,P00204,1,314.75,0,Click&Collect,Card,C004532
T00026244,09-07-2025,S006,P00024,1,37.52,0,In-Store,Card,C008829
T00026245,09-11-2025,S002,P00217,2,56.34,0,In-Store,Card,
T00026246,2025-12-06,S012,P00298,4,19.27,0,In-Store,Card,
T00026247,12/04/2025,S001,P00203,2,15.38,0,Click&Collect,Card,C008077
T00026248,07/12/2025,S024,P00395,2,1866.96,1,In-Store,Card,C008008
T00026249,2025-09-19,S023,P00179,4,1243.1,0,In-Store,Card,C003222
T00026250,12/22/2025,S006,P00272,3,525.33,0,Click&Collect,Cash,C004693
T00026251,2025-11-08,S017,P00136,4,105.59,0,Online,EFT,C008675
T00026252,31-03-2025,S010,P00002,3,99.43,1,Online,Cash,C010289
T00026253,01/31/2025,S016,P00146,4,725.82,0,In-Store,Cash,
T00026254,2025/03/02,S014,P00289,4,103.5,0,In-Store,Cash,
T00026255,2025/08/16,S019,P00039,3,96.41,0,In-Store,Card,
T00026256,2025/01/08,S019,P00073,3,1388.76,0,In-Store,Cash,
T00026257,2025-03-01,S001,P00158,3,973.86,0,Online,Cash,C010545
T00026258,2025-07-16,S022,P00346,2,1257.88,0,In-Store,Card,
T00026259,2025-11-17,S006,P00197,1,151.86,0,In-Store,Wallet,C011732
T00026260,2025-06-29,S016,P00025,4,198.23,1,Online,Card,C000190
T00026261,2025/11/28,S017,P00306,1,1680.75,0,In-Store,Card,C008396
T00026262,02/12/2025,S016,P00224,2,151.54,0,In-Store,Card,C011289
T00026263,2025-02-27,S018,P00176,2,1205.63,0,In-Store,Card,C001976
T00026264,08/03/2025,S004,P00106,3,122.81,1,Click&Collect,Card,C004276
T00026265,04/23/2025,S016,P00308,2,535.54,0,In-Store,Cash,C008176
T00026266,07-10-2025,S010,P00366,3,349.82,0,In-Store,EFT,C006557
T00026267,01-09-2025,S011,P00312,3,139.83,0,In-Store,Card,C006383
T00026268,10/15/2025,S004,P00031,3,1151.38,0,Online,EFT,C003588
T00026269,11-01-2025,S015,P00131,1,133.05,0,In-Store,Card,C007310
T00026270,28-06-2025,S009,P00338,3,298.78,0,Click&Collect,Card,
T00026271,2025-06-28,S018,P00199,3,1281.12,0,In-Store,Cash,C007972
T00026272,15-04-2025,S012,P00246,3,657.41,0,Online,Card,C002036
T00026273,2025-10-20,S011,P00131,4,132.68,0,Click&Collect,Card,C005310
T00026274,2025/10/20,S013,P00186,3,354.43,0,Click&Collect,Card,C002345
T00026275,10/20/2025,S015,P00029,1,593.97,0,In-Store,Card,C002608
T00026276,2025-08-08,S017,P00142,2,719.59,0,Online,Cash,C009225
T00026277,2025-11-08,S002,P00342,3,101.1,0,In-Store,Card,C006316
T00026278,06-04-2025,S021,P00344,4,765.21,0,In-Store,Card,C011921
T00026279,11/24/2025,S005,P00329,3,202.85,0,In-Store,Cash,C002638
T00026280,2025/12/29,S006,P00288,1,19.5,0,In-Store,Card,C003947
T00026281,29-10-2025,S020,P00034,2,674.43,0,In-Store,Card,C003347
T00026282,2025-11-16,S001,P00088,3,1901.97,0,Click&Collect,Card,
T00026283,25-03-2025,S010,P00262,3,707.06,0,Online,EFT,
T00026284,03/31/2025,S017,P00073,4,1005.64,1,In-Store,Wallet,C006257
T00026285,09-01-2025,S020,P00339,1,0.0,0,Online,Cash,
T00026286,01-07-2025,S023,P00242,2,313.7,1,In-Store,Card,C003950
T00026287,29-08-2025,S017,P00016,3,385.94,0,Online,Card,
T00026288,2025/09/16,S006,P00218,1,763.81,0,In-Store,Card,C000634
T00026289,2025-06-03,S010,P00157,3,31.85,1,In-Store,Card,C001969
T00026290,04-12-2025,S001,P00358,4,47.83,0,In-Store,Card,C005530
T00026291,2025/02/27,S020,P00098,3,2165.76,0,In-Store,Cash,C001678
T00026292,15-01-2025,S001,P00397,4,1019.42,0,In-Store,Cash,C010983
T00026293,2025-09-28,S004,P00191,2,2144.68,0,In-Store,EFT,C003873
T00026294,2025-10-26,S025,P00076,1,1576.69,0,Online,Cash,C000007
T00026295,08/06/2025,S005,P00062,2,1152.03,0,In-Store,EFT,C011631
T00026296,03/09/2025,S008,P00089,3,12.22,0,Online,Card,C003501
T00026297,2025/06/09,S011,P00014,1,320.09,1,In-Store,Card,C003994
T00026298,2025-05-26,S004,P00021,2,39.86,0,In-Store,Cash,
T00026299,02-01-2025,S017,P00009,1,544.96,0,Online,Card,C002649
T00026300,01/06/2025,S008,P00377,4,1819.08,0,In-Store,Card,
T00026301,20-03-2025,S008,P00380,4,2403.0,1,In-Store,Card,C003972
T00026302,2025-05-16,S015,P00330,4,81.13,0,In-Store,Card,C010435
T00026303,2025-02-10,S009,P00027,4,499.85,0,In-Store,Card,
T00026304,2025-05-25,S006,P00042,1,1066.42,0,In-Store,Card,C010787
T00026305,2025/09/03,S022,P00088,4,1784.05,1,In-Store,Card,C005335
T00026306,11-03-2025,S015,P00286,1,27.46,0,In-Store,Cash,C008148
T00026307,19-04-2025,S023,P00251,4,337.25,0,In-Store,Wallet,C005056
T00026308,04-11-2025,S009,P00175,3,1996.25,0,In-Store,Cash,C010501
T00026309,2025-04-04,S023,P00256,4,77.02,0,In-Store,EFT,C007414
T00026310,11/11/2025,S023,P00374,1,1121.42,0,In-Store,Cash,C001058
T00026311,14-10-2025,S001,P00039,1,100.72,0,In-Store,EFT,C005053
T00026312,2025/09/09,S004,P00106,3,227.54,0,In-Store,Cash,C004776
T00026313,07/06/2025,S020,P00219,1,1411.54,0,In-Store,Card,
T00026314,03/25/2025,S008,P00150,3,76.95,0,In-Store,Card,C011402
T00026315,02-06-2025,S020,P00184,3,2532.89,0,In-Store,Cash,
T00026316,2025/04/24,S011,P00014,1,281.15,1,In-Store,EFT,C000677
T00026317,2025-11-10,S007,P00090,4,1641.28,0,In-Store,Card,C010159
T00026318,06-01-2025,S006,P00079,2,1255.56,0,In-Store,EFT,C006596
T00026319,23-05-2025,S006,P00323,4,39.26,0,In-Store,Wallet,C004388
T00026320,07/21/2025,S017,P00298,1,15.47,1,In-Store,Card,C004839
T00026321,2025-11-17,S001,P00387,1,367.63,0,Online,Card,
T00026322,2025-03-05,S005,P00368,1,26.17,0,In-Store,Card,C003900
T00026323,01-06-2025,S021,P00118,4,235.95,0,In-Store,Card,C008163
T00026324,2025-04-22,S008,P00251,3,311.02,0,In-Store,Cash,
T00026325,20-05-2025,S016,P00083,1,18.55,0,Click&Collect,Card,C007808
T00026326,10/01/2025,S008,P00302,2,158.81,0,In-Store,Card,C009137
T00026327,2025-04-01,S001,P00146,4,805.92,0,In-Store,Card,C007829
T00026328,19-03-2025,S012,P00208,4,1053.49,0,Click&Collect,EFT,
T00026329,04/09/2025,S006,P00354,3,125.15,0,In-Store,Card,C009211
T00026330,24-06-2025,S019,P00233,1,47.81,0,Online,Cash,C005543
T00026331,08/14/2025,S021,P00307,3,371.09,0,In-Store,Card,C001811
T00026332,08/26/2025,S023,P00058,1,648.01,0,In-Store,Card,C004903
T00026333,2025/11/11,S016,P00301,2,641.34,0,In-Store,EFT,C004100
T00026334,10-03-2025,S003,P00181,4,221.86,1,In-Store,EFT,C001165
T00026335,2025/12/27,S022,P00362,4,78.78,0,In-Store,Card,C010469
T00026336,2025/06/25,S022,P00118,2,215.94,0,In-Store,Card,C011010
T00026337,03-07-2025,S004,P00093,1,36.41,0,In-Store,Card,C005750
T00026338,15-10-2025,S011,P00252,3,131.38,0,In-Store,Card,C005808
T00026339,2025-03-29,S024,P00346,3,1277.61,0,In-Store,Card,C002710
T00026340,21-04-2025,S021,P00046,3,662.86,0,In-Store,Card,C011073
T00026341,2025/05/02,S006,P00367,3,12.95,0,In-Store,Cash,C011738
T00026342,10-05-2025,S016,P00230,4,536.41,0,Click&Collect,EFT,
T00026343,29-03-2025,S008,P00279,1,399.03,0,In-Store,Cash,
T00026344,2025/04/30,S022,P00342,1,81.73,0,Online,EFT,C002312
T00026345,11/24/2025,S024,P00163,3,503.65,0,In-Store,Wallet,C008241
T00026346,23-08-2025,S020,P00354,3,134.18,0,In-Store,Card,
T00026347,24-07-2025,S008,P00364,3,202.85,1,Online,Card,C010297
T00026348,05/06/2025,S010,P00294,2,761.77,0,In-Store,Card,C009237
T00026349,2025/01/24,S015,P00015,2,891.27,0,In-Store,EFT,C005749
T00026350,2025-08-30,S024,P00232,4,1218.34,1,Online,Card,C003391
T00026351,11/16/2025,S009,P00114,3,2098.28,0,In-Store,Card,C007520
T00026352,2025/07/01,S014,P00037,3,514.57,0,Online,Card,C001859
T00026353,06/09/2025,S019,P00039,3,102.53,0,In-Store,Card,C005472
T00026354,2025/09/18,S010,P00360,1,496.02,0,Click&Collect,Cash,
T00026355,07/10/2025,S008,P00154,3,819.8,0,Online,Card,C008124
T00026356,12/12/2025,S010,P00041,4,1143.0,0,In-Store,Card,C000301
T00026357,2025/11/04,S012,P00297,2,44.3,0,In-Store,Wallet,
T00026358,2025/03/05,S003,P00254,4,1198.19,0,In-Store,Card,
T00026359,2025/06/16,S003,P00161,4,132.99,0,In-Store,Card,C001269
T00026360,2025/04/16,S018,P00211,2,410.94,0,In-Store,Card,C006737
T00026361,2025/12/14,S024,P00224,1,136.5,0,In-Store,EFT,C009786
T00026362,2025-06-07,S021,P00372,1,902.07,0,In-Store,Cash,C008930
T00026363,21-02-2025,S023,P00166,4,611.95,0,In-Store,Card,C003673
T00026364,08/23/2025,S021,P00013,3,159.47,0,In-Store,Card,C006344
T00026365,06/07/2025,S021,P00014,4,349.61,0,In-Store,Card,C007432
