txn_id,date,store_id,product_id,qty,unit_price,promo_applied,channel,payment_method,cust_id,gender,age,cust_region,cust_city,revenue
T00039648,2025-06-13,S023,P00337,3,31.27,0,In-Store,Card,C011879,F,21.0,Gauteng,Midrand,93.81
T00039654,2025-12-05,S019,P00033,3,2061.01,0,Online,Card,,,,,,6183.03
T00039655,2025-09-20,S011,P00045,1,733.9,1,In-Store,Card,C010469,M,17.0,North West,Rustenburg,733.9
T00039660,2025-08-18,S006,P00206,3,20.23,0,In-Store,Card,C002086,F,31.0,Western Cape,Paarl,60.69
T00039666,2025-07-21,S025,P00218,4,821.67,0,In-Store,Cash,C010247,F,29.0,Eastern Cape,East London,3286.68
T00039668,2025-10-28,S023,P00283,1,773.31,0,In-Store,Card,C004375,F,30.0,Eastern Cape,East London,773.31
T00039671,2025-10-30,S021,P00327,4,1070.89,0,Online,Card,C009749,F,46.0,Limpopo,Polokwane,4283.56
T00039676,2025-01-27,S008,P00031,4,1036.13,1,Click&Collect,EFT,C011032,X,45.0,Mpumalanga,Nelspruit,4144.52
T00039679,2025-10-08,S009,P00024,4,41.85,0,In-Store,Card,C006841,X,31.0,Eastern Cape,Gqeberha,167.4
T00039684,2025-07-06,S015,P00342,4,87.75,0,In-Store,Cash,C006817,F,28.0,Western Cape,Stellenbosch,351.0
T00039685,2025-04-11,S018,P00155,3,1284.8,0,In-Store,Cash,,,,,,3854.4
T00039689,2025-10-17,S004,P00022,3,139.62,0,In-Store,Card,C000386,M,23.0,North West,Rustenburg,418.86
T00039691,2025-03-01,S008,P00280,4,76.94,1,Online,EFT,C008515,M,54.0,Limpopo,Polokwane,307.76
T00039703,2025-04-06,S019,P00073,4,1297.24,0,Online,Card,C001428,M,39.0,Eastern Cape,East London,5188.96
T00039710,2025-01-01,S017,P00360,1,512.84,0,In-Store,Card,C001864,X,35.0,Western Cape,Cape Town,512.84
T00039718,2025-08-06,S012,P00180,3,316.67,1,In-Store,Card,C004194,M,22.0,Western Cape,Paarl,950.01
T00039721,2025-02-18,S020,P00359,4,1883.27,1,In-Store,Card,C000116,F,35.0,Mpumalanga,Nelspruit,7533.08
T00039726,2025-12-17,S011,P00109,4,39.91,0,Online,Cash,C006530,M,32.0,Gauteng,Johannesburg,159.64
T00039737,2025-06-21,S019,P00082,2,134.59,0,In-Store,Card,C008093,F,34.0,Free State,Bloemfontein,269.18
T00039745,2025-10-17,S008,P00088,1,1731.9,0,In-Store,Cash,C004126,F,52.0,Eastern Cape,East London,1731.9
T00039751,2025-08-16,S013,P00223,4,1054.43,0,In-Store,Card,,,,,,4217.72
T00039752,2025-12-01,S015,P00009,4,523.21,0,Click&Collect,Card,C001095,F,33.0,Mpumalanga,Nelspruit,2092.84
T00039754,2025-02-27,S003,P00169,4,465.48,0,In-Store,Cash,C006453,F,22.0,Free State,Bloemfontein,1861.92
T00039756,2025-10-30,S004,P00380,4,2414.31,0,In-Store,Wallet,C003782,F,38.0,Gauteng,Pretoria,9657.24
T00039759,2025-10-20,S024,P00373,2,1843.56,0,Online,Card,C003966,F,16.0,Mpumalanga,Nelspruit,3687.12
T00039762,2025-03-25,S012,P00071,4,344.5,0,In-Store,Cash,C010027,M,36.0,Western Cape,Cape Town,1378.0
T00039764,2025-01-28,S022,P00005,2,12.67,0,In-Store,Card,C005199,M,23.0,Limpopo,Polokwane,25.34
T00039771,2025-02-14,S004,P00165,2,9.78,0,Online,EFT,C010896,F,69.0,Northern Cape,Kimberley,19.56
T00039773,2025-07-01,S012,P00219,4,1368.04,0,In-Store,Cash,,,,,,5472.16
T00039774,2025-09-05,S006,P00278,2,123.69,0,In-Store,EFT,C005652,F,28.0,KwaZulu-Natal,Pietermaritzburg,247.38
T00039778,2025-11-29,S021,P00061,2,2182.52,0,In-Store,Card,C000551,F,16.0,Free State,Bloemfontein,4365.04
T00039782,2025-05-11,S007,P00245,1,83.95,0,Online,Cash,,,,,,83.95
T00039788,2025-08-18,S010,P00318,1,964.28,0,Click&Collect,Card,C006833,M,17.0,Western Cape,Cape Town,964.28
T00039791,2025-10-23,S018,P00394,4,959.1,0,In-Store,Card,C006365,M,16.0,Eastern Cape,Gqeberha,3836.4
T00039792,2025-11-15,S003,P00294,1,806.93,0,In-Store,Card,,,,,,806.93
T00039793,2025-01-31,S005,P00026,4,109.7,0,Online,Card,C001506,M,25.0,Northern Cape,Kimberley,438.8
T00039799,2025-07-02,S005,P00373,1,1643.31,1,In-Store,Card,C006946,F,44.0,Eastern Cape,East London,1643.31
T00039800,2025-08-30,S007,P00266,1,75.78,0,Click&Collect,Cash,C008725,F,51.0,Eastern Cape,Gqeberha,75.78
T00039802,2025-01-24,S012,P00259,1,1294.61,1,In-Store,Card,C002685,M,27.0,KwaZulu-Natal,Durban,1294.61
T00039811,2025-10-16,S013,P00061,4,1777.01,1,In-Store,Card,C000548,M,30.0,Western Cape,Paarl,7108.04
T00039813,2025-12-03,S022,P00062,1,979.11,0,In-Store,Card,,,,,,979.11
T00039818,2025-11-30,S018,P00233,4,42.07,0,In-Store,Cash,,,,,,168.28
T00039820,2025-11-19,S003,P00359,4,2061.12,0,In-Store,Card,C004158,F,48.0,Limpopo,Polokwane,8244.48
T00039824,2025-06-19,S025,P00261,4,461.44,1,In-Store,Card,C004746,F,21.0,Eastern Cape,East London,1845.76
T00039828,2025-07-04,S013,P00062,2,868.2,0,In-Store,Card,C003713,X,29.0,North West,Rustenburg,1736.4
T00039830,2025-10-30,S011,P00135,1,583.0,0,In-Store,Card,,,,,,583.0
T00039835,2025-07-30,S015,P00231,3,436.11,0,In-Store,Card,C006272,F,48.0,KwaZulu-Natal,Durban,1308.33
T00039841,2025-04-21,S003,P00213,3,292.45,0,In-Store,Card,C009247,M,26.0,Western Cape,Stellenbosch,877.35
T00039846,2025-02-05,S013,P00392,4,105.98,0,Click&Collect,Card,C004832,F,40.0,Limpopo,Polokwane,423.92
T00039848,2025-12-13,S002,P00232,1,1600.97,0,In-Store,Cash,C003796,M,44.0,Eastern Cape,Gqeberha,1600.97
T00039851,2025-03-01,S003,P00065,4,1085.39,1,In-Store,Card,C008467,F,31.0,Gauteng,Midrand,4341.56
T00039854,2025-11-08,S016,P00364,1,276.62,0,In-Store,Card,C009128,F,40.0,KwaZulu-Natal,Durban,276.62
T00039858,2025-02-05,S016,P00153,3,288.11,0,Online,Card,C007033,F,54.0,Western Cape,Paarl,864.33
T00039859,2025-12-15,S010,P00362,2,66.09,0,Online,Card,C001826,M,59.0,Northern Cape,Kimberley,132.18
T00039861,2025-10-13,S004,P00171,3,93.78,0,In-Store,Card,,,,,,281.34
T00039863,2025-01-02,S021,P00030,3,1101.7,0,In-Store,Cash,,,,,,3305.1
T00039864,2025-09-12,S019,P00367,3,12.36,0,In-Store,Cash,C001971,X,21.0,KwaZulu-Natal,Pietermaritzburg,37.08
T00039867,2025-11-10,S010,P00300,4,1460.77,0,In-Store,Card,C007746,M,37.0,Western Cape,Stellenbosch,5843.08
T00039868,2025-11-23,S011,P00096,4,629.78,0,In-Store,Card,,,,,,2519.12
T00039872,2025-09-16,S025,P00269,1,1634.18,0,In-Store,EFT,C005360,M,19.0,Limpopo,Polokwane,1634.18
T00039874,2025-05-23,S021,P00292,1,566.65,1,In-Store,Card,C006627,M,29.0,Mpumalanga,Nelspruit,566.65
T00039877,2025-06-06,S006,P00084,2,60.9,0,In-Store,Cash,C003159,X,25.0,Mpumalanga,Nelspruit,121.8
T00039878,2025-07-14,S008,P00121,4,805.69,0,In-Store,Card,C009356,F,30.0,KwaZulu-Natal,Durban,3222.76
T00039880,2025-05-24,S018,P00091,2,1993.3,0,In-Store,Card,C001317,F,19.0,Gauteng,Midrand,3986.6
T00039881,2025-02-06,S025,P00320,4,670.97,0,Online,EFT,C006403,F,44.0,Limpopo,Polokwane,2683.88
T00039883,2025-11-05,S006,P00347,1,1009.76,0,In-Store,Card,C002140,F,51.0,KwaZulu-Natal,Durban,1009.76
T00039886,2025-01-04,S018,P00146,1,615.06,1,Online,Card,C000727,M,19.0,Northern Cape,Kimberley,615.06
T00039888,2025-07-04,S023,P00248,3,437.75,0,In-Store,Card,C011982,M,36.0,Free State,Bloemfontein,1313.25
T00039895,2025-04-02,S023,P00014,4,338.68,0,In-Store,Card,C008771,M,20.0,Eastern Cape,East London,1354.72
T00039905,2025-03-17,S005,P00054,1,545.15,0,In-Store,Cash,C004338,M,43.0,Northern Cape,Kimberley,545.15
T00039908,2025-07-30,S014,P00327,4,686.83,1,Online,Cash,C010446,F,36.0,Mpumalanga,Nelspruit,2747.32
T00039915,2025-06-23,S024,P00105,3,66.97,0,In-Store,EFT,C002326,F,31.0,North West,Rustenburg,200.91
T00039916,2025-12-22,S022,P00241,2,489.81,0,In-Store,Card,C009023,F,19.0,North West,Rustenburg,979.62
T00039917,2025-12-20,S008,P00145,2,311.52,1,Click&Collect,Card,C011645,M,26.0,KwaZulu-Natal,Durban,623.04
T00039920,2025-12-29,S017,P00065,2,1224.4,0,In-Store,Cash,C001655,M,24.0,Gauteng,Johannesburg,2448.8
T00039922,2025-12-15,S020,P00051,2,213.43,0,In-Store,EFT,C007975,M,32.0,Northern Cape,Kimberley,426.86
T00039926,2025-08-20,S015,P00049,3,316.34,0,Online,Card,C008376,M,45.0,Gauteng,Pretoria,949.02
T00039927,2025-08-07,S018,P00230,2,650.33,0,In-Store,Cash,C009187,M,25.0,Gauteng,Johannesburg,1300.66
T00039928,2025-10-12,S002,P00190,2,169.04,0,Click&Collect,Cash,C004834,F,23.0,Northern Cape,Kimberley,338.08
T00039933,2025-09-19,S014,P00122,2,21.75,1,Online,Cash,C010878,F,25.0,Northern Cape,Kimberley,43.5
T00039940,2025-02-20,S004,P00205,4,12.26,0,Online,Card,C011953,M,38.0,Eastern Cape,East London,49.04
T00039941,2025-01-19,S024,P00239,4,483.27,0,In-Store,Card,C005764,M,16.0,Limpopo,Polokwane,1933.08
T00039942,2025-10-25,S015,P00030,4,1335.0,0,In-Store,Card,C008691,M,25.0,Free State,Bloemfontein,5340.0
T00039948,2025-05-29,S020,P00359,2,2161.72,0,In-Store,EFT,C007516,M,55.0,KwaZulu-Natal,Durban,4323.44
T00039953,2025-09-24,S002,P00328,3,3036.08,0,In-Store,Card,C002739,M,56.0,KwaZulu-Natal,Durban,9108.24
T00039954,2025-09-02,S014,P00382,2,5.49,1,In-Store,EFT,,,,,,10.98
T00039959,2025-05-28,S010,P00249,1,217.48,0,Online,Card,,,,,,217.48
T00039965,2025-11-22,S015,P00057,4,835.15,0,Click&Collect,Card,C005276,X,46.0,Limpopo,Polokwane,3340.6
T00039970,2025-10-19,S014,P00046,1,629.08,1,In-Store,EFT,C009229,M,34.0,Eastern Cape,East London,629.08
T00039973,2025-09-23,S001,P00001,4,464.27,0,In-Store,Cash,C004721,F,36.0,Mpumalanga,Nelspruit,1857.08
T00039976,2025-09-01,S014,P00138,2,94.52,1,Click&Collect,Cash,C003673,M,33.0,Mpumalanga,Nelspruit,189.04
T00039978,2025-10-17,S024,P00145,1,426.38,0,In-Store,Card,C001851,M,16.0,KwaZulu-Natal,Pietermaritzburg,426.38
T00039987,2025-08-22,S024,P00185,2,167.17,0,In-Store,Card,,,,,,334.34
T00039992,2025-10-12,S018,P00035,4,552.13,0,In-Store,Card,,,,,,2208.52
T00039994,2025-05-11,S011,P00384,4,1588.07,0,In-Store,Card,C005291,F,35.0,Western Cape,Stellenbosch,6352.28
T00039997,2025-12-19,S001,P00196,2,201.04,0,Online,Cash,,,,,,402.08
T00040001,2025-02-28,S007,P00157,3,31.76,1,In-Store,Card,C009588,F,38.0,Gauteng,Pretoria,95.28
T00040006,2025-05-25,S014,P00273,2,163.29,0,In-Store,Card,C004524,M,16.0,Western Cape,Paarl,326.58
T00040014,2025-09-25,S019,P00182,3,1744.22,0,In-Store,Card,C000172,F,52.0,Gauteng,Midrand,5232.66
T00040020,2025-11-26,S013,P00251,3,248.65,1,In-Store,Cash,C001685,F,36.0,KwaZulu-Natal,Durban,745.95
T00040029,2025-01-11,S021,P00159,3,568.96,1,In-Store,Card,C002636,M,57.0,Limpopo,Polokwane,1706.88
T00040031,2025-04-05,S017,P00204,2,241.94,1,In-Store,Card,C003809,F,32.0,Free State,Bloemfontein,483.88
T00040032,2025-06-18,S017,P00143,1,83.32,0,In-Store,Card,C011770,F,23.0,Free State,Bloemfontein,83.32
T00040033,2025-08-25,S020,P00225,4,945.03,1,In-Store,Card,,,,,,3780.12
T00040035,2025-11-11,S025,P00289,4,99.1,0,In-Store,Card,C006266,F,48.0,Eastern Cape,Gqeberha,396.4
T00040037,2025-08-13,S009,P00325,4,148.73,0,Online,Cash,C009440,F,32.0,KwaZulu-Natal,Durban,594.92
T00040038,2025-08-08,S005,P00087,4,741.55,0,In-Store,Card,C000518,F,34.0,Eastern Cape,East London,2966.2
T00040041,2025-06-30,S016,P00038,4,170.11,0,In-Store,Card,C010192,M,36.0,Gauteng,Johannesburg,680.44
T00040046,2025-08-31,S004,P00383,1,759.02,0,Click&Collect,Cash,C003903,F,31.0,Eastern Cape,Gqeberha,759.02
T00040057,2025-01-28,S009,P00247,1,1453.97,1,In-Store,Card,C007644,F,49.0,Northern Cape,Kimberley,1453.97
T00040069,2025-07-26,S007,P00372,1,911.2,1,In-Store,Card,C000841,F,48.0,Limpopo,Polokwane,911.2
T00040071,2025-02-25,S006,P00388,1,396.27,0,In-Store,EFT,C000562,M,39.0,Western Cape,Cape Town,396.27
T00040073,2025-02-17,S006,P00187,2,1697.85,0,In-Store,Card,C005995,M,32.0,Free State,Bloemfontein,3395.7
T00040074,2025-09-14,S023,P00264,4,184.49,0,In-Store,Card,C001552,F,29.0,Eastern Cape,East London,737.96
T00040080,2025-09-28,S006,P00196,4,233.52,0,In-Store,Cash,C001895,F,22.0,KwaZulu-Natal,Durban,934.08
T00040082,2025-08-04,S017,P00029,4,670.42,0,In-Store,Card,C008381,M,52.0,Gauteng,Soweto,2681.68
T00040088,2025-07-19,S023,P00064,4,170.19,0,In-Store,Cash,C005581,F,23.0,Mpumalanga,Nelspruit,680.76
T00040090,2025-06-16,S004,P00377,1,2081.0,0,In-Store,Card,C001237,M,45.0,North West,Rustenburg,2081.0
T00040091,2025-01-02,S013,P00156,4,1066.24,1,Online,Card,C011242,F,16.0,KwaZulu-Natal,Pietermaritzburg,4264.96
T00040096,2025-03-04,S019,P00124,4,1312.16,0,In-Store,Card,C010632,F,39.0,KwaZulu-Natal,Pietermaritzburg,5248.64
T00040102,2025-07-11,S008,P00370,1,1757.67,1,In-Store,Cash,C009134,X,36.0,KwaZulu-Natal,Durban,1757.67
T00040104,2025-09-08,S015,P00176,3,1263.02,0,Online,Card,C006922,F,30.0,KwaZulu-Natal,Durban,3789.06
T00040106,2025-10-11,S021,P00188,1,777.86,0,In-Store,EFT,,,,,,777.86
T00040108,2025-04-02,S020,P00175,4,1965.66,0,In-Store,Card,C011098,M,20.0,North West,Rustenburg,7862.64
T00040113,2025-08-03,S015,P00137,1,2036.84,0,Click&Collect,Card,C006396,F,39.0,Western Cape,Cape Town,2036.84
T00040116,2025-03-15,S018,P00196,4,240.47,0,In-Store,EFT,C005942,M,36.0,Eastern Cape,Gqeberha,961.88
T00040122,2025-09-26,S022,P00059,3,1561.43,0,Online,Card,C007030,M,32.0,North West,Rustenburg,4684.29
T00040125,2025-01-01,S012,P00333,2,18.1,0,In-Store,EFT,C001710,M,29.0,Mpumalanga,Nelspruit,36.2
T00040128,2025-05-10,S020,P00068,2,1764.23,0,In-Store,Card,C004097,F,36.0,North West,Rustenburg,3528.46
T00040130,2025-01-13,S024,P00206,2,23.07,0,In-Store,EFT,,,,,,46.14
T00040133,2025-01-31,S001,P00358,2,51.05,0,Online,EFT,,,,,,102.1
T00040146,2025-09-05,S023,P00113,2,1856.47,0,In-Store,Card,C007151,F,36.0,Limpopo,Polokwane,3712.94
T00040147,2025-07-28,S024,P00235,2,291.75,0,In-Store,Card,C007082,F,43.0,Gauteng,Soweto,583.5
T00040153,2025-09-08,S020,P00243,4,2248.24,0,In-Store,EFT,C008200,F,19.0,Free State,Bloemfontein,8992.96
T00040154,2025-05-27,S021,P00130,3,94.24,1,In-Store,Card,C009949,M,44.0,North West,Rustenburg,282.72
T00040160,2025-10-31,S003,P00311,1,119.4,0,In-Store,Cash,C010424,F,59.0,Limpopo,Polokwane,119.4
T00040165,2025-09-26,S014,P00330,4,81.1,0,In-Store,Card,C010801,M,38.0,KwaZulu-Natal,Durban,324.4
T00040171,2025-12-15,S004,P00294,3,579.3,1,Online,Cash,C008248,M,34.0,Northern Cape,Kimberley,1737.9
T00040173,2025-11-01,S024,P00085,4,305.93,0,In-Store,Card,C004728,F,37.0,Free State,Bloemfontein,1223.72
T00040174,2025-08-16,S022,P00268,2,117.06,0,In-Store,Card,C005941,F,32.0,Western Cape,Paarl,234.12
T00040183,2025-01-08,S018,P00136,1,104.64,0,In-Store,Card,C007969,F,26.0,Gauteng,Soweto,104.64
T00040189,2025-06-13,S014,P00137,4,1895.91,0,Online,Card,C003786,F,57.0,Eastern Cape,East London,7583.64
T00040195,2025-05-01,S013,P00102,1,108.82,0,In-Store,Cash,C010041,F,16.0,North West,Rustenburg,108.82
T00040204,2025-05-21,S016,P00049,3,283.55,0,In-Store,Cash,,,,,,850.65
T00040210,2025-03-07,S011,P00360,4,499.52,0,Click&Collect,EFT,C003204,M,31.0,Limpopo,Polokwane,1998.08
T00040218,2025-01-07,S015,P00278,1,121.97,0,In-Store,Card,C002288,M,17.0,Mpumalanga,Nelspruit,121.97
T00040222,2025-02-10,S011,P00328,4,2516.65,0,In-Store,Card,C001319,M,37.0,Eastern Cape,East London,10066.6
T00040223,2025-09-06,S004,P00139,4,1135.85,0,In-Store,Card,C002848,M,34.0,Northern Cape,Kimberley,4543.4
T00040225,2025-04-20,S007,P00055,4,98.46,0,Online,Wallet,C009063,F,45.0,Free State,Bloemfontein,393.84
T00040227,2025-06-21,S008,P00243,3,2067.53,0,Online,Card,C008051,M,31.0,North West,Rustenburg,6202.59
T00040233,2025-01-02,S004,P00369,2,1584.23,0,In-Store,EFT,,,,,,3168.46
T00040235,2025-04-20,S011,P00231,2,464.89,0,In-Store,Card,C004693,F,35.0,Mpumalanga,Nelspruit,929.78
T00040238,2025-02-11,S004,P00068,4,1734.54,0,Online,Card,C005615,F,32.0,Eastern Cape,East London,6938.16
T00040239,2025-12-17,S006,P00198,2,59.45,0,In-Store,Cash,C003662,M,38.0,Free State,Bloemfontein,118.9
T00040242,2025-08-17,S025,P00233,2,49.0,0,Online,Cash,C011958,M,22.0,Mpumalanga,Nelspruit,98.0
T00040243,2025-06-04,S018,P00240,4,74.57,0,Online,EFT,C005094,F,16.0,Eastern Cape,Gqeberha,298.28
T00040244,2025-12-01,S015,P00266,3,77.06,0,In-Store,Card,C001922,M,55.0,KwaZulu-Natal,Durban,231.18
T00040246,2025-06-28,S009,P00199,3,1738.82,0,Online,Card,C007297,F,41.0,Mpumalanga,Nelspruit,5216.46
T00040247,2025-11-29,S011,P00171,3,108.99,0,In-Store,Cash,C000089,F,56.0,Free State,Bloemfontein,326.97
T00040256,2025-11-16,S020,P00014,4,329.34,0,Online,Cash,C003328,F,50.0,Mpumalanga,Nelspruit,1317.36
T00040258,2025-03-04,S023,P00208,3,1085.22,0,Online,Card,C010583,M,18.0,KwaZulu-Natal,Durban,3255.66
T00040260,2025-06-12,S024,P00137,3,1773.59,0,In-Store,Card,C005931,F,44.0,Limpopo,Polokwane,5320.77
T00040264,2025-12-28,S017,P00168,3,951.43,1,Click&Collect,Card,C004663,F,53.0,Eastern Cape,East London,2854.29
T00040275,2025-10-12,S008,P00064,1,165.94,0,Click&Collect,Card,C007645,F,30.0,Eastern Cape,East London,165.94
T00040280,2025-12-19,S025,P00261,1,662.75,0,In-Store,EFT,,,,,,662.75
T00040282,2025-02-12,S025,P00032,3,249.58,0,In-Store,Card,C008964,F,35.0,North West,Rustenburg,748.74
T00040292,2025-12-07,S025,P00141,4,55.0,0,In-Store,Card,C007148,M,37.0,North West,Rustenburg,220.0
T00040293,2025-01-13,S004,P00337,1,29.89,0,In-Store,Card,C009108,F,35.0,Limpopo,Polokwane,29.89
T00040302,2025-07-29,S007,P00047,4,893.11,0,In-Store,Card,C003805,M,17.0,Gauteng,Johannesburg,3572.44
T00040311,2025-08-30,S018,P00182,1,1008.06,1,Click&Collect,EFT,C004302,F,39.0,Mpumalanga,Nelspruit,1008.06
T00040317,2025-05-24,S025,P00152,1,109.46,0,In-Store,Card,C003078,M,49.0,Gauteng,Pretoria,109.46
T00040320,2025-07-09,S018,P00390,1,457.65,0,In-Store,Card,C009351,M,53.0,Eastern Cape,East London,457.65
T00040327,2025-09-15,S009,P00359,1,1827.53,1,In-Store,EFT,C011541,M,30.0,Eastern Cape,East London,1827.53
T00040329,2025-11-25,S009,P00080,1,144.79,0,In-Store,Wallet,C006741,M,41.0,Western Cape,Paarl,144.79
T00040331,2025-02-18,S011,P00085,3,347.48,0,In-Store,Wallet,,,,,,1042.44
T00040334,2025-01-31,S016,P00222,3,146.66,0,In-Store,Card,C009510,M,36.0,KwaZulu-Natal,Durban,439.98
T00040337,2025-01-21,S014,P00355,2,1945.18,1,In-Store,Card,C000557,M,39.0,Free State,Bloemfontein,3890.36
T00040340,2025-01-22,S012,P00313,2,374.51,0,In-Store,Card,C005954,F,19.0,Western Cape,Paarl,749.02
T00040342,2025-09-29,S009,P00208,1,1256.38,0,In-Store,Card,C008286,M,35.0,Free State,Bloemfontein,1256.38
T00040345,2025-04-24,S001,P00111,4,2405.79,0,In-Store,Cash,,,,,,9623.16
T00040354,2025-07-16,S022,P00002,3,117.91,0,In-Store,Card,C005571,F,33.0,Western Cape,Stellenbosch,353.73
T00040355,2025-05-11,S020,P00340,2,129.72,0,In-Store,Card,C009701,M,33.0,North West,Rustenburg,259.44
T00040360,2025-04-09,S015,P00368,3,21.59,1,In-Store,Cash,,,,,,64.77
T00040361,2025-02-17,S004,P00026,3,77.57,1,In-Store,EFT,C006353,M,38.0,Northern Cape,Kimberley,232.71
T00040362,2025-09-13,S002,P00164,4,236.91,0,Click&Collect,Card,C000828,M,16.0,Western Cape,Cape Town,947.64
T00040364,2025-06-09,S018,P00049,3,286.35,0,Online,Card,C000355,F,50.0,Free State,Bloemfontein,859.05
T00040366,2025-07-21,S021,P00286,4,30.93,0,Online,Cash,C004474,F,36.0,Eastern Cape,East London,123.72
T00040367,2025-12-02,S008,P00379,3,70.58,1,In-Store,Card,,,,,,211.74
T00040370,2025-08-23,S004,P00158,4,975.79,0,In-Store,Cash,C000672,X,45.0,Limpopo,Polokwane,3903.16
T00040372,2025-04-19,S001,P00267,1,169.87,0,In-Store,Card,C000876,X,43.0,Mpumalanga,Nelspruit,169.87
T00040374,2025-06-29,S005,P00197,4,165.92,0,In-Store,Card,,,,,,663.68
T00040381,2025-08-08,S015,P00127,1,423.4,0,In-Store,Card,,,,,,423.4
T00040385,2025-07-12,S024,P00256,2,68.86,0,In-Store,Cash,C007113,M,23.0,Mpumalanga,Nelspruit,137.72
T00040389,2025-11-16,S016,P00238,1,1950.27,1,In-Store,Card,C008968,F,66.0,North West,Rustenburg,1950.27
T00040391,2025-09-03,S001,P00213,1,285.56,0,Click&Collect,Card,C009028,M,22.0,Northern Cape,Kimberley,285.56
T00040392,2025-12-05,S011,P00235,2,335.84,0,In-Store,Card,,,,,,671.68
T00040400,2025-05-07,S015,P00225,4,1320.04,0,Click&Collect,Cash,C002124,M,30.0,Northern Cape,Kimberley,5280.16
T00040402,2025-06-25,S009,P00003,1,1146.06,0,In-Store,Card,,,,,,1146.06
T00040405,2025-04-09,S009,P00127,3,368.11,1,In-Store,Card,C011435,M,39.0,Northern Cape,Kimberley,1104.33
T00040406,2025-10-15,S017,P00188,1,718.23,0,In-Store,Cash,C006451,M,42.0,Northern Cape,Kimberley,718.23
T00040408,2025-07-09,S009,P00260,4,66.28,1,In-Store,Cash,C003422,F,20.0,Western Cape,Cape Town,265.12
T00040413,2025-10-20,S001,P00176,1,920.66,1,Online,Cash,C000536,M,44.0,Northern Cape,Kimberley,920.66
T00040415,2025-08-27,S023,P00267,4,141.73,0,In-Store,EFT,C001318,X,38.0,North West,Rustenburg,566.92
T00040416,2025-08-07,S021,P00242,3,351.48,1,In-Store,Card,C000558,F,57.0,Free State,Bloemfontein,1054.44
T00040417,2025-07-28,S001,P00388,1,319.21,1,In-Store,Card,C004999,M,44.0,Limpopo,Polokwane,319.21
T00040420,2025-04-29,S025,P00132,2,132.38,1,In-Store,Card,C004076,M,37.0,Western Cape,Stellenbosch,264.76
T00040422,2025-10-10,S020,P00097,4,345.2,1,In-Store,Card,C001777,M,30.0,Limpopo,Polokwane,1380.8
T00040428,2025-10-30,S007,P00321,2,53.55,0,In-Store,Card,C003554,F,43.0,Western Cape,Stellenbosch,107.1
T00040430,2025-02-04,S009,P00019,2,17.37,0,In-Store,Card,C010444,F,16.0,Northern Cape,Kimberley,34.74
T00040446,2025-05-20,S015,P00182,4,1810.33,0,Online,Card,C008727,F,46.0,Limpopo,Polokwane,7241.32
T00040459,2025-12-09,S011,P00138,2,92.53,0,Online,Cash,C004973,M,27.0,Western Cape,Paarl,185.06
T00040460,2025-02-28,S008,P00382,4,6.85,0,In-Store,EFT,C010687,X,36.0,Western Cape,Paarl,27.4
T00040464,2025-03-13,S022,P00218,2,831.47,0,In-Store,Card,C005418,X,31.0,Northern Cape,Kimberley,1662.94
T00040469,2025-01-21,S005,P00131,3,112.01,0,In-Store,Card,C006977,M,37.0,Limpopo,Polokwane,336.03
T00040470,2025-10-08,S015,P00149,3,125.42,0,In-Store,Card,C006625,M,37.0,Gauteng,Pretoria,376.26
T00040475,2025-03-15,S010,P00201,4,480.76,0,Online,EFT,C000320,M,39.0,Western Cape,Stellenbosch,1923.04
T00040479,2025-09-10,S002,P00184,2,2597.61,0,In-Store,Cash,C011943,M,16.0,Eastern Cape,Gqeberha,5195.22
T00040487,2025-05-24,S003,P00079,1,1176.4,1,In-Store,Cash,C007377,F,39.0,North West,Rustenburg,1176.4
T00040488,2025-10-16,S001,P00011,2,1128.27,0,In-Store,Card,C001755,F,19.0,North West,Rustenburg,2256.54
T00040494,2025-01-20,S007,P00259,3,1394.06,0,In-Store,Card,C008071,F,26.0,KwaZulu-Natal,Durban,4182.18
T00040499,2025-04-17,S019,P00011,4,1390.78,0,In-Store,Card,C003902,M,47.0,Northern Cape,Kimberley,5563.12
T00040509,2025-01-12,S007,P00120,4,68.28,0,Online,Card,,,,,,273.12
T00040511,2025-09-23,S018,P00010,1,1332.93,1,In-Store,Card,C011756,F,34.0,Northern Cape,Kimberley,1332.93
T00040515,2025-10-20,S007,P00206,4,19.7,0,In-Store,Card,C009780,M,40.0,Mpumalanga,Nelspruit,78.8
T00040517,2025-09-17,S018,P00244,1,2146.35,0,In-Store,Wallet,C005488,M,37.0,Limpopo,Polokwane,2146.35
T00040520,2025-07-10,S006,P00015,1,881.76,0,Online,Card,C003827,M,32.0,Northern Cape,Kimberley,881.76
T00040521,2025-09-01,S016,P00288,3,15.61,1,Online,Cash,C007586,M,16.0,Western Cape,Paarl,46.83
T00040530,2025-11-01,S012,P00098,3,2368.07,1,In-Store,Card,C007904,M,45.0,KwaZulu-Natal,Durban,7104.21
T00040536,2025-05-08,S021,P00292,4,502.69,1,Online,EFT,C000581,M,40.0,Free State,Bloemfontein,2010.76
T00040542,2025-04-21,S008,P00152,4,113.69,0,In-Store,Card,C004071,M,25.0,Gauteng,Pretoria,454.76
T00040544,2025-03-13,S021,P00263,2,690.08,0,In-Store,Card,C008941,F,24.0,Free State,Bloemfontein,1380.16
